"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"131","RT @AAPExpress: CM slams city police on 'fake' cases against AAP
 
 Kejriwal questioned a Delhi police meeting to analyse why cases agains","2018-09-05 04:46:55","TRUE","12","0","-1","Environment","Delhi","India",TRUE
"132","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:45:12","TRUE","118","0","1","Environment","Delhi","India",TRUE
"133","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:43:06","TRUE","118","0","1","Environment","Delhi","India",TRUE
"134","Now, Humayuns Tomb dome to be lit up all year long | The monuments restorer has installed around 800 energy effic  ","2018-09-05 04:37:42","FALSE","0","4","0","Environment","Delhi","India",FALSE
"135","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:37:42","TRUE","118","0","1","Environment","Delhi","India",TRUE
"136","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:32:16","TRUE","118","0","1","Environment","Delhi","India",TRUE
"137","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:30:11","TRUE","118","0","1","Environment","Delhi","India",TRUE
"138","RT @amitabhk87: The recently Illuminated  Humayun's Tomb mimics and enhances the moonlight effect. The energy efficient LED lights on grand","2018-09-05 04:29:24","TRUE","71","0","4","Environment","Delhi","India",TRUE
"139","RT @thehimalayan: A report by the World Health Organisation (WHO) in May said India was home to the worlds 14 most polluted cities, with","2018-09-05 04:27:15","TRUE","4","0","0","Environment","Delhi","India",FALSE
"140","RT @amitabhk87: The recently Illuminated  Humayun's Tomb mimics and enhances the moonlight effect. The energy efficient LED lights on grand","2018-09-05 04:25:33","TRUE","71","0","4","Environment","Delhi","India",TRUE
"141","RT @helloQS: Bring your bold, groundbreaking creativity to tackle pressing energy issues in MxicoCity, SoPaulo, Nairobi, Delhi &amp; Am","2018-09-05 04:24:42","TRUE","1","0","0","Environment","Delhi","India",FALSE
"142","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:24:22","TRUE","118","0","1","Environment","Delhi","India",TRUE
"143","RT @AAPExpress: CM slams city police on 'fake' cases against AAP
 
 Kejriwal questioned a Delhi police meeting to analyse why cases agains","2018-09-05 04:20:44","TRUE","12","0","-1","Environment","Delhi","India",TRUE
"144","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:18:10","TRUE","118","0","1","Environment","Delhi","India",TRUE
"145","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:17:16","TRUE","118","0","1","Environment","Delhi","India",TRUE
"146","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:16:36","TRUE","118","0","1","Environment","Delhi","India",TRUE
"147","RT @amitabhk87: The recently Illuminated  Humayun's Tomb mimics and enhances the moonlight effect. The energy efficient LED lights on grand","2018-09-05 04:12:42","TRUE","71","0","4","Environment","Delhi","India",TRUE
"148","Now, Humayuns Tomb dome to be lit up all year long. The monuments restorer has installed around 800 energy effic  ","2018-09-05 04:12:34","FALSE","0","2","0","Environment","Delhi","India",FALSE
"149","RT @ReutersIndia: Delhi backs incentives for clean energy switch to combat pollution  ","2018-09-05 04:08:55","TRUE","118","0","1","Environment","Delhi","India",TRUE
"150","RT @AAPExpress: CM slams city police on 'fake' cases against AAP
 
 Kejriwal questioned a Delhi police meeting to analyse why cases agains","2018-09-05 04:03:24","TRUE","12","0","-1","Environment","Delhi","India",TRUE
