"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"80","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 14:17:46","TRUE","37","0","1","Environment","Assam","India",TRUE
"81","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 13:29:28","TRUE","37","0","1","Environment","Assam","India",TRUE
"82","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 13:08:28","TRUE","37","0","1","Environment","Assam","India",TRUE
"83","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 13:02:42","TRUE","37","0","1","Environment","Assam","India",TRUE
"84","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:50:14","TRUE","37","0","1","Environment","Assam","India",TRUE
"85","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:45:55","TRUE","37","0","1","Environment","Assam","India",TRUE
"86","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:44:41","TRUE","37","0","1","Environment","Assam","India",TRUE
"87","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:38:42","TRUE","37","0","1","Environment","Assam","India",TRUE
"88","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:29:51","TRUE","37","0","1","Environment","Assam","India",TRUE
"89","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:28:57","TRUE","37","0","1","Environment","Assam","India",TRUE
"90","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:28:18","TRUE","37","0","1","Environment","Assam","India",TRUE
"91","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:26:41","TRUE","37","0","1","Environment","Assam","India",TRUE
"92","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:26:31","TRUE","37","0","1","Environment","Assam","India",TRUE
"93","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:25:49","TRUE","37","0","1","Environment","Assam","India",TRUE
"94","RT @RajKSinghIndia: Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In Ass","2018-08-28 12:25:09","TRUE","37","0","1","Environment","Assam","India",TRUE
"95","Since Ujala Scheme was launched in January 2015, it has been illuminating the lives of people across the nation. In  ","2018-08-28 12:24:58","FALSE","37","75","1","Environment","Assam","India",FALSE
